Unique_ID,Date_Taken,Time_Taken,Time_Spent,Q1_Role_Title?,Q2_switch_careers?,Q3_Yearly_Salary,Q4_Industry,Q5_Programming_Language,Q6_Salary_Satisfaction,Q7_Work/Life_Balance_Satisfaction,Q8_Coworkers_Satisfaction,Q9_Management_Satisfaction,Q10_Upward_Mobility_Satisfaction,Q11_Learning_Opportunities_Satisfaction,Q12_Difficulty_Level_Entry_to_Data,Q13_Most_Important_Aspect_New_Job,Q14_Gender,Q15_Age,Q16_Country_of_Recidency,Q17_Education_Level,Q18_Ethnicity
62a425ec2e54c9003e5467bf,6/11/2022,1:19,0:01:15,Data Analyst,Yes,105000,Healthcare,Other,4.0,4.0,5.0,5.0,4.0,6.0,Difficult,Good Work/Life Balance,Female,28,US,Bachelors,White or Caucasian
62a427190a77c1a77f67095c,6/11/2022,1:24,0:03:20,Data Analyst,Yes,40000,Tech,Python,3.0,5.0,5.0,5.0,5.0,2.0,Neither easy nor difficult,Remote Work,Male,30,GH,Masters,Black or African American
62a429f0f3072dd892636396,6/11/2022,1:36,0:02:39,Data Analyst,No,40000,Education,Python,0.0,10.0,0.0,9.0,5.0,10.0,Easy,Remote Work,Male,24,AO,Associates,Black or African American
62a42d6ef8d5efcc22f9178a,6/11/2022,1:51,0:02:01,Data Analyst,Yes,40000,Healthcare,Python,7.0,4.0,6.0,5.0,6.0,6.0,Difficult,Remote Work,Male,26,IN,Bachelors,Other (Please Specify):Indian
62a436fd24a2626027397c93,6/11/2022,2:32,0:03:23,Data Analyst,Yes,40000,Tech,Python,,,,,,5.0,Neither easy nor difficult,Good Work/Life Balance,Female,19,BD,High School,Asian or Asian American
62a43e86f408bae018ee913a,6/11/2022,3:04,0:04:03,Student,No,40000,Customer service,Python,5.0,6.0,6.0,5.0,1.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Female,92,IN,Masters,Asian or Asian American
62a43ed4f8d5efcc22f92d0a,6/11/2022,3:05,0:02:33,Data Analyst,Yes,40000,Healthcare,Python,1.0,8.0,5.0,1.0,7.0,8.0,Neither easy nor difficult,Remote Work,Male,28,NG,Bachelors,Black or African American
62a43f43f408bae018ee9281,6/11/2022,3:07,0:01:34,Student,Yes,40000,Education,Python,0.0,1.0,2.0,2.0,1.0,1.0,Neither easy nor difficult,Better Salary,Female,24,IN,Masters,Asian or Asian American
62a440ab575fa3a5ae8a1418,6/11/2022,3:13,0:03:39,Analyst,No,65000,Healthcare,Python,7.0,10.0,10.0,10.0,5.0,10.0,Easy,Better Salary,Male,25,US,Masters,Asian or Asian American
62a441e3575fa3a5ae8a1552,6/11/2022,3:18,0:04:04,Data Analyst,Yes,65000,Finance,Python,4.0,5.0,5.0,5.0,6.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Male,42,UK,Masters,Black or African American
62a446faf8f7561645868c60,6/11/2022,3:40,0:01:05,Data Analyst,Yes,40000,Tech,Python,2.0,3.0,3.0,3.0,3.0,3.0,Difficult,Better Salary,Male,21,IN,Bachelors,Asian or Asian American
62a448832e54c9003e5491c5,6/11/2022,3:47,0:02:36,Data Analyst,No,85000,Healthcare,Python,7.0,8.0,9.0,7.0,7.0,6.0,Easy,Better Salary,Male,24,US,Bachelors,White or Caucasian
62a44ae2f8f7561645869335,6/11/2022,3:57,0:02:32,Data Analyst,Yes,65000,Healthcare,Python,4.0,7.0,6.0,6.0,6.0,7.0,Neither easy nor difficult,Better Salary,Female,26,US,Bachelors,White or Caucasian
62a44bc7bc6861bf31783829,6/11/2022,4:01,0:01:16,Data Analyst,Yes,40000,Cosmetics,Python,2.0,8.0,8.0,9.0,8.0,10.0,Difficult,Better Salary,Male,30,UK,Bachelors,White or Caucasian
62a44ea3f408bae018eea62a,6/11/2022,4:13,0:05:51,Data Engineer,Yes,105000,Marketing,SQL,6.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Good Culture,Male,27,US,Bachelors,Black or African American
62a4514ff408bae018eea94d,6/11/2022,4:24,0:02:01,Data Engineer,Yes,40000,Tech,Python,0.0,4.0,1.0,0.0,1.0,3.0,Easy,Better Salary,Male,28,IN,Bachelors,Asian or Asian American
62a45a140a77c1a77f67469d,6/11/2022,5:02,0:02:27,Data Analyst,No,85000,Real Estate,SQL,6.0,8.0,7.0,7.0,5.0,6.0,Easy,Better Salary,Female,29,UK,Bachelors,White or Caucasian
62a45c8bf3072dd89263a493,6/11/2022,5:12,0:02:43,Data Analyst,No,40000,Construction,Python,0.0,0.0,0.0,0.0,0.0,0.0,Easy,Good Work/Life Balance,Female,26,IN,Bachelors,Asian or Asian American
62a45f8c0f8c8599d5b09d40,6/11/2022,5:25,0:02:47,Data Engineer,Yes,40000,Finance,Python,3.0,3.0,3.0,3.0,3.0,4.0,Neither easy nor difficult,Remote Work,Male,29,NG,Bachelors,Black or African American
62a4604d0a77c1a77f674e29,6/11/2022,5:28,0:01:51,Business Analyst,No,85000,Finance,None,3.0,5.0,7.0,2.0,5.0,7.0,Easy,Remote Work,Male,60,UK,Masters,White or Caucasian
62a46a66f8d5efcc22f95a7a,6/11/2022,6:11,0:01:55,Data Analyst,Yes,40000,Healthcare,Python,5.0,8.0,8.0,5.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,25,NG,Bachelors,Black or African American
62a46ad7d8c00e9f541b664a,6/11/2022,6:13,0:03:13,Analyst,No,40000,Construction,R,0.0,0.0,1.0,3.0,2.0,1.0,Neither easy nor difficult,Good Work/Life Balance,Female,37,NG,Masters,Other (Please Specify):African 
62a46dbecf25554317319e48,6/11/2022,6:26,0:01:31,Data Analyst,Yes,85000,Finance,Python,6.0,8.0,3.0,4.0,5.0,1.0,Neither easy nor difficult,Better Salary,Female,30,CA,Bachelors,Asian or Asian American
62a475dcf408bae018eed15c,6/11/2022,7:00,0:04:48,Data Analyst,Yes,40000,Healthcare,Python,0.0,1.0,2.0,1.0,0.0,3.0,Neither easy nor difficult,Better Salary,Female,27,NG,Masters,Black or African American
62a477f0b4da29969c64892f,6/11/2022,7:09,0:01:04,Data Scientist,Yes,300000,Tech,R,5.0,6.0,5.0,5.0,6.0,6.0,Difficult,Other (Please Specify):In office work,Male,31,US,PhD,White or Caucasian
62a47947cec54911e9cbf6b2,6/11/2022,7:15,0:02:11,Student,No,40000,Student,R,10.0,10.0,10.0,10.0,10.0,10.0,Neither easy nor difficult,Good Work/Life Balance,Male,24,UK,Masters,Asian or Asian American
62a47c587dc029e2d66d9782,6/11/2022,7:28,0:03:11,Data Analyst,No,40000,Finance,Python,0.0,6.0,6.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Female,20,US,Bachelors,Black or African American
62a47e3ef3072dd89263c8c0,6/11/2022,7:36,0:02:30,Developer,No,40000,Tech,R,2.0,1.0,4.0,1.0,1.0,1.0,Easy,Good Work/Life Balance,Male,24,IN,Bachelors,Asian or Asian American
62a47e812e54c9003e54d789,6/11/2022,7:37,0:01:32,Student,Yes,40000,Manufacturing,R,3.0,6.0,7.0,6.0,4.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,24,RO,Bachelors,White or Caucasian
62a47ea87dc029e2d66d9b60,6/11/2022,7:38,0:01:30,Student,No,40000,Unemployed,R,0.0,1.0,3.0,0.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Male,41,Other,Bachelors,Hispanic or Latino
62a47f1e0a77c1a77f677174,6/11/2022,7:40,0:02:12,Data Analyst,Yes,105000,Tech,R,8.0,8.0,8.0,8.0,8.0,8.0,Difficult,Better Salary,Male,41,US,Bachelors,White or Caucasian
62a48566b4da29969c64995a,6/11/2022,8:07,0:01:52,Manager,No,225000,Retail,Python,9.0,8.0,9.0,10.0,8.0,10.0,Neither easy nor difficult,Good Culture,Male,43,US,Bachelors,White or Caucasian
62a48612d8c00e9f541b86b8,6/11/2022,8:09,0:01:53,Data Analyst,No,85000,Healthcare,Python,7.0,7.0,8.0,4.0,6.0,9.0,Easy,Remote Work,Female,38,US,Bachelors,White or Caucasian
62a487167dc029e2d66da73e,6/11/2022,8:14,0:01:53,Data Analyst,Yes,40000,Retail,Python,5.0,5.0,5.0,5.0,5.0,6.0,Neither easy nor difficult,Better Salary,Female,28,Other,Bachelors,Asian or Asian American
62a488197dc029e2d66da8a1,6/11/2022,8:18,0:01:30,Data Analyst,Yes,105000,Healthcare,Python,10.0,8.0,6.0,10.0,7.0,5.0,Neither easy nor difficult,Good Culture,Female,31,DE,Bachelors,Hispanic or Latino
62a48c4c24a262602739e141,6/11/2022,8:36,0:01:31,Data Analyst,Yes,105000,Government,SAS,8.0,7.0,8.0,6.0,7.0,8.0,Difficult,Good Work/Life Balance,Female,28,US,Masters,White or Caucasian
62a48cbdf408bae018eeeccf,6/11/2022,8:38,0:00:55,Data Analyst,No,65000,Healthcare,C/C++,7.0,8.0,9.0,9.0,4.0,9.0,Easy,Remote Work,Male,23,US,Masters,Asian or Asian American
62a48d4df8d5efcc22f98308,6/11/2022,8:40,0:01:47,Data Analyst,No,65000,Utilities,Python,5.0,5.0,4.0,5.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,25,UK,Bachelors,Black or African American
62a48d562e54c9003e54ea2b,6/11/2022,8:40,0:01:22,Software Engineer,No,40000,Tech,R,2.0,5.0,2.0,8.0,9.0,10.0,Difficult,Remote Work,Male,26,PL,Masters,White or Caucasian
62a48da6b4da29969c64a3a5,6/11/2022,8:42,0:00:47,Data Scientist,Yes,150000,Finance,Python,9.0,4.0,8.0,7.0,5.0,6.0,Difficult,Good Work/Life Balance,Male,35,US,Bachelors,White or Caucasian
62a49012f408bae018eef16d,6/11/2022,8:52,0:01:43,Data Analyst,Yes,125000,Retail,R,8.0,9.0,9.0,7.0,8.0,8.0,Neither easy nor difficult,Remote Work,Male,30,DK,Masters,White or Caucasian
62a491b3b4da29969c64a89e,6/11/2022,8:59,0:01:38,Data Analyst,Yes,105000,Tech,R,3.0,,,,,,Neither easy nor difficult,Better Salary,Male,35,UK,Bachelors,White or Caucasian
62a4926ef408bae018eef4ee,6/11/2022,9:02,0:02:06,Data Analyst,Yes,40000,Telecommunication,Python,0.0,8.0,5.0,5.0,2.0,2.0,Easy,Better Salary,Male,28,Other,Bachelors,Hispanic or Latino
62a495d724a262602739ee07,6/11/2022,9:17,0:02:01,Student,No,40000,Tech,Python,0.0,2.0,3.0,3.0,2.0,3.0,Easy,Good Work/Life Balance,Female,24,NG,Bachelors,Black or African American
62a49b3cb4da29969c64b5dc,6/11/2022,9:40,0:04:32,Data Analyst,Yes,65000,Tech,Python,8.0,10.0,7.0,5.0,6.0,5.0,Neither easy nor difficult,Good Culture,Female,34,US,Bachelors,White or Caucasian
62a49e087dc029e2d66dc57e,6/11/2022,9:52,0:01:52,Data Analyst,Yes,65000,Tech,Python,3.0,5.0,4.0,5.0,3.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Female,31,DE,Masters,White or Caucasian
62a49e47b4da29969c64b9f9,6/11/2022,9:53,0:01:06,Data Analyst,Yes,40000,Tech,Python,0.0,0.0,0.0,0.0,0.0,0.0,Difficult,Good Work/Life Balance,Male,30,UK,Masters,Asian or Asian American
62a49e5f24a262602739f9af,6/11/2022,9:53,0:01:28,Data Engineer,Yes,105000,Logistics,JavaScript,4.0,4.0,1.0,6.0,1.0,5.0,Difficult,Better Salary,Male,40,UK,Bachelors,White or Caucasian
62a49fe7b4da29969c64bbe1,6/11/2022,10:00,0:02:02,Data Analyst,No,65000,Consulting,R,4.0,10.0,10.0,10.0,8.0,6.0,Very Difficult,Better Salary,Male,26,US,Bachelors,Hispanic or Latino
62a4a3d4f8d5efcc22f9a051,6/11/2022,10:16,0:01:00,Data Analyst,No,150000,Healthcare,R,9.0,9.0,6.0,6.0,6.0,7.0,Neither easy nor difficult,Good Culture,Male,25,US,Bachelors,White or Caucasian
62a4a8cb0a77c1a77f67a405,6/11/2022,10:38,0:02:27,Data Analyst,Yes,40000,Maritime,SQL,,5.0,8.0,4.0,8.0,4.0,Easy,Good Culture,Male,45,GR,Associates,White or Caucasian
62a4abb30f8c8599d5b0fc24,6/11/2022,10:50,0:03:12,Data Analyst,No,65000,Finance,R,7.0,9.0,8.0,6.0,6.0,9.0,Neither easy nor difficult,Good Culture,Male,26,US,Masters,Black or African American
62a4afd87dc029e2d66ddb24,6/11/2022,11:08,0:01:43,Data Scientist,No,40000,Finance,Python,7.0,7.0,8.0,6.0,6.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,26,IN,Masters,Other (Please Specify):Indian
62a4b085cec54911e9cc3afe,6/11/2022,11:11,0:02:44,Other,Yes,40000,Finance,Python,3.0,2.0,4.0,2.0,2.0,3.0,Difficult,Better Salary,Male,23,IN,Masters,Asian or Asian American
62a4b23f5d257a28a30f6b8c,6/11/2022,11:18,0:00:56,Data Engineer,Yes,125000,Tech,Python,4.0,4.0,4.0,4.0,5.0,6.0,Neither easy nor difficult,Good Work/Life Balance,Male,25,IN,Masters,Asian or Asian American
62a4b29a5d257a28a30f6c63,6/11/2022,11:19,0:01:11,Data Analyst,Yes,65000,Healthcare,R,4.0,5.0,6.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Female,33,US,High School,White or Caucasian
62a4b2e5f8f75616458712af,6/11/2022,11:21,0:02:02,Business Analyst,No,40000,eCommerce,SQL,6.0,3.0,3.0,6.0,6.0,4.0,Very Easy,Other (Please Specify):Learning new skills,Male,33,IN,Bachelors,Asian or Asian American
62a4b6c30a77c1a77f67b54c,6/11/2022,11:37,0:01:13,Data Analyst,Yes,105000,Healthcare,R,7.0,8.0,7.0,8.0,3.0,4.0,Easy,Good Culture,Male,27,US,Bachelors,White or Caucasian
62a4bf07b4da29969c64e4f8,6/11/2022,12:12,0:01:59,Data Analyst,Yes,125000,Tech,Python,9.0,9.0,9.0,8.0,8.0,9.0,Difficult,Remote Work,Female,28,US,Masters,Hispanic or Latino
62a4bf3a0a77c1a77f67bef2,6/11/2022,12:13,0:03:18,Data Analyst,Yes,85000,Tech,Python,5.0,6.0,7.0,6.0,6.0,7.0,Very Easy,Better Salary,Male,32,US,Bachelors,Hispanic or Latino
62a4c49a575fa3a5ae8aadf4,6/11/2022,12:36,0:01:24,Data Analyst,Yes,40000,Tech,Python,2.0,6.0,3.0,6.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,35,IN,Masters,Asian or Asian American
62a4c57af3072dd8926421ac,6/11/2022,12:40,0:01:49,Data Analyst,Yes,105000,Real Estate,Python,8.0,9.0,10.0,10.0,9.0,10.0,Neither easy nor difficult,Good Culture,Male,34,US,Masters,Hispanic or Latino
62a4c6060a77c1a77f67c772,6/11/2022,12:42,0:01:39,Data Analyst,No,65000,Electronics,Python,9.0,8.0,3.0,5.0,2.0,4.0,Easy,Better Salary,Male,27,DE,Masters,White or Caucasian
62a4c7d0f8f7561645872912,6/11/2022,12:50,0:02:30,Quality Improvement,Yes,85000,Education,R,4.0,5.0,5.0,3.0,3.0,4.0,Easy,Good Culture,Female,30,US,Masters,White or Caucasian
62a4cdfad8c00e9f541bdc6b,6/11/2022,13:16,0:02:06,Data Analyst,No,85000,Logistics,Python,8.0,9.0,9.0,9.0,9.0,10.0,Neither easy nor difficult,Better Salary,Male,34,US,Masters,White or Caucasian
62a4ce2bbae91e4b8b84f3db,6/11/2022,13:17,0:02:20,Analyst,No,65000,Utilities,Python,3.0,10.0,6.0,5.0,7.0,8.0,Neither easy nor difficult,Remote Work,Female,22,US,Bachelors,White or Caucasian
62a4cffeb4da29969c64f6a1,6/11/2022,13:25,0:01:02,Data Analyst,Yes,40000,Finance,Python,2.0,2.0,5.0,5.0,2.0,3.0,Very Difficult,Good Work/Life Balance,Female,33,IN,Masters,Asian or Asian American
62a4d08bf3072dd892642d2c,6/11/2022,13:27,0:01:53,Data Analyst,No,40000,Finance,Python,8.0,9.0,9.0,9.0,9.0,9.0,Neither easy nor difficult,Better Salary,Female,26,IN,Masters,Asian or Asian American
62a4d13bbae91e4b8b84f89b,6/11/2022,13:30,0:01:36,Data Engineer,Yes,40000,Tech,Python,0.0,5.0,8.0,6.0,5.0,7.0,Neither easy nor difficult,Better Salary,Male,28,AR,Bachelors,Hispanic or Latino
62a4d74c5d257a28a30f97fc,6/11/2022,13:56,0:05:32,Other,No,40000,Transportation,Python,2.0,2.0,7.0,4.0,8.0,1.0,Difficult,Remote Work,Male,42,UK,Bachelors,Other (Please Specify):Bla
62a4d7f6bae91e4b8b84ffed,6/11/2022,13:59,0:02:06,Data Analyst,No,40000,Urbanism,R,4.0,10.0,2.0,3.0,2.0,3.0,Neither easy nor difficult,Better Salary,Male,30,MA,Masters,Other (Please Specify):Moroccan
62a4d9d4bae91e4b8b8501f1,6/11/2022,14:07,0:01:22,Data Scientist,Yes,125000,Tech,SQL,10.0,9.0,8.0,8.0,9.0,10.0,Difficult,Better Salary,Male,25,US,Associates,White or Caucasian
62a4dd63f408bae018ef4e51,6/11/2022,14:22,0:01:00,Data Analyst,Yes,65000,Construction,Python,4.0,6.0,6.0,6.0,5.0,7.0,Easy,Better Salary,Male,32,US,Bachelors,Black or African American
62a4e34d7dc029e2d66e10b9,6/11/2022,14:47,0:01:56,Data Analyst,No,40000,Tech,Python,3.0,4.0,5.0,5.0,6.0,6.0,Neither easy nor difficult,Better Salary,Male,31,DE,Masters,Asian or Asian American
62a4e4c90f8c8599d5b13d8f,6/11/2022,14:54,10:34:43,Data Analyst,Yes,225000,Education,Python,8.0,7.0,5.0,4.0,7.0,7.0,Easy,Remote Work,Male,30,AE,High School,White or Caucasian
62a4e5aed8c00e9f541bf48c,6/11/2022,14:57,0:02:26,Student,Yes,40000,Retail,Python,0.0,6.0,6.0,2.0,0.0,3.0,Neither easy nor difficult,Better Salary,Male,23,CA,Bachelors,Asian or Asian American
62a4f6eef3072dd892645775,6/11/2022,16:11,0:02:17,Manager,No,85000,Education,R,7.0,7.0,6.0,7.0,6.0,6.0,Easy,Remote Work,Female,31,UK,Bachelors,White or Caucasian
62a4fe370f8c8599d5b158c4,6/11/2022,16:42,0:02:40,Data Analyst,No,65000,Aviation,Python,7.0,5.0,9.0,9.0,4.0,9.0,Neither easy nor difficult,Good Work/Life Balance,Female,29,FI,Masters,Black or African American
62a5008c5d257a28a30fbde5,6/11/2022,16:52,0:02:38,Data Analyst,Yes,40000,Tech,Python,5.0,4.0,4.0,5.0,7.0,10.0,Neither easy nor difficult,Remote Work,Male,24,NG,Bachelors,Other (Please Specify):African
62a5038acec54911e9cc9526,6/11/2022,17:05,0:02:38,Analyst,No,65000,Other,Python,2.0,7.0,6.0,5.0,6.0,4.0,Neither easy nor difficult,Better Salary,Male,36,US,Masters,Asian or Asian American
62a50775f8f756164587677b,6/11/2022,17:21,0:02:29,Data Analyst,Yes,65000,Real Estate,R,4.0,6.0,6.0,6.0,6.0,6.0,Difficult,Remote Work,Female,32,US,Masters,White or Caucasian
62a50eddf8d5efcc22fa1a4e,6/11/2022,17:53,0:03:55,Business Analyst,Yes,105000,Healthcare,Python,8.0,9.0,7.0,7.0,7.0,9.0,Difficult,Remote Work,Female,36,US,Bachelors,White or Caucasian
62a511acbc6861bf3179178a,6/11/2022,18:05,0:01:53,Data Engineer,No,125000,Healthcare,SQL,8.0,6.0,5.0,2.0,3.0,2.0,Easy,Better Salary,Male,30,US,Bachelors,White or Caucasian
62a5177d18134ddc75d0e9d8,6/11/2022,18:30,0:05:09,Student,Yes,40000,Unemployed,R,0.0,2.0,2.0,3.0,3.0,4.0,Neither easy nor difficult,Good Work/Life Balance,Male,42,SS,Masters,Black or African American
62a51aaacec54911e9cca93b,6/11/2022,18:43,0:03:26,Data Analyst,Yes,105000,Healthcare,DAX,6.0,6.0,6.0,5.0,4.0,4.0,Easy,Remote Work,Male,53,AU,PhD,White or Caucasian
62a51dc6575fa3a5ae8b09f3,6/11/2022,18:57,0:03:17,Data Analyst,No,40000,Finance,Python,1.0,7.0,4.0,10.0,10.0,10.0,Neither easy nor difficult,Better Salary,Male,25,KE,High School,Other (Please Specify):Indian 
62a51fe0575fa3a5ae8b0c06,6/11/2022,19:06,0:02:21,Data Analyst,No,40000,Healthcare,Python,1.0,5.0,4.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,23,LB,Bachelors,White or Caucasian
62a525aff8f75616458784dd,6/11/2022,19:30,0:03:25,Data Analyst,Yes,40000,Agriculture,Python,2.0,1.0,3.0,3.0,3.0,4.0,Difficult,Better Salary,Male,36,SA,Bachelors,Other (Please Specify):Arab 
62a52629b4da29969c654a94,6/11/2022,19:32,0:09:42,Data Analyst,Yes,65000,Healthcare,SQL,,,,,,6.0,Easy,Good Work/Life Balance,Male,32,AE,Bachelors,Other (Please Specify):Sudanese African 
62a52725d8c00e9f541c3b4a,6/11/2022,19:37,0:01:23,Data Analyst,No,105000,Finance,Python,3.0,6.0,4.0,2.0,2.0,3.0,Difficult,Other (Please Specify):Challenging / exciting problems,Male,25,US,Masters,Hispanic or Latino
62a5390cb4da29969c655ccc,6/11/2022,20:53,0:03:19,Data Engineer,Yes,65000,Tech,Python,4.0,4.0,3.0,4.0,4.0,5.0,Neither easy nor difficult,Remote Work,Female,35,UK,Masters,Asian or Asian American
62a53bc0bc6861bf31793947,6/11/2022,21:05,0:01:19,Data Analyst,Yes,85000,Other,R,3.0,4.0,4.0,5.0,4.0,4.0,Very Easy,Better Salary,Male,26,US,Bachelors,White or Caucasian
62a53c84f3072dd8926495c9,6/11/2022,21:08,0:01:07,Student,No,40000,Tech,Python,2.0,7.0,9.0,7.0,3.0,3.0,Difficult,Remote Work,Male,22,US,Bachelors,White or Caucasian
62a54bccf3072dd89264a13b,6/11/2022,22:13,0:01:43,Data Scientist,Yes,105000,Automotive,Python,6.0,8.0,10.0,9.0,6.0,8.0,Neither easy nor difficult,Better Salary,Male,30,CA,Masters,Asian or Asian American
62a54f20d8c00e9f541c5cfa,6/11/2022,22:27,0:02:37,Data Analyst,Yes,85000,Supply Chain,Python,2.0,8.0,6.0,1.0,8.0,10.0,Neither easy nor difficult,Better Salary,Male,36,US,Masters,White or Caucasian
62a552e1cf2555431732922d,6/11/2022,22:43,0:02:25,Data Analyst,Yes,85000,Healthcare,R,4.0,4.0,5.0,5.0,4.0,6.0,Neither easy nor difficult,Other (Please Specify):All of the above,Female,30,US,Masters,White or Caucasian
62a557d10f8c8599d5b1a81c,6/11/2022,23:04,0:01:35,Data Scientist,Yes,125000,Finance,Python,9.0,8.0,10.0,10.0,10.0,10.0,Difficult,Remote Work,Male,29,US,Bachelors,Asian or Asian American
62a55b05f8d5efcc22fa5b65,6/11/2022,23:18,0:04:47,Business Analyst,Yes,85000,Consulting,R,8.0,10.0,10.0,7.0,8.0,5.0,Difficult,Other (Please Specify):Data Maturity,Male,30,US,Masters,White or Caucasian
62a55fe1f8d5efcc22fa5fe4,6/11/2022,23:39,0:01:03,Data Engineer,No,65000,Finance,Python,0.0,6.0,6.0,6.0,6.0,6.0,Very Easy,Better Salary,Male,24,US,Bachelors,Black or African American
62a56bc67dc029e2d66e86c0,6/12/2022,0:29,0:01:37,Data Engineer,Yes,300000,Tech,SQL,3.0,3.0,4.0,4.0,3.0,5.0,Neither easy nor difficult,Better Salary,Male,33,US,Bachelors,Asian or Asian American
62a57116f408bae018efd56a,6/12/2022,0:52,0:01:37,Data Analyst,No,125000,Food & Beverage,Python,10.0,10.0,10.0,10.0,10.0,6.0,Easy,Better Salary,Female,42,US,Bachelors,White or Caucasian
62a57263cec54911e9ccf648,6/12/2022,0:58,0:01:54,Data Analyst,Yes,65000,Healthcare,Python,1.0,10.0,10.0,8.0,10.0,3.0,Neither easy nor difficult,Better Salary,Female,36,US,Bachelors,White or Caucasian
62a574b3b4da29969c658eb4,6/12/2022,1:08,0:01:43,Data Analyst,Yes,65000,Research,Python,2.0,3.0,7.0,6.0,5.0,6.0,Neither easy nor difficult,Better Salary,Male,27,US,Bachelors,White or Caucasian
62a58b267dc029e2d66ea3f8,6/12/2022,2:43,0:01:35,Data Analyst,No,40000,Tech,Python,8.0,7.0,8.0,7.0,7.0,9.0,Easy,Other (Please Specify):Opportunity to learn,Female,21,IN,Bachelors,Asian or Asian American
62a58d20575fa3a5ae8b6969,6/12/2022,2:52,0:01:31,Data Analyst,Yes,65000,Healthcare,Python,8.0,5.0,8.0,8.0,5.0,10.0,Difficult,Remote Work,Female,34,IL,Masters,White or Caucasian
62a58faf2e54c9003e55ef2e,6/12/2022,3:03,0:01:20,Student,No,40000,Education,Python,2.0,5.0,5.0,5.0,2.0,4.0,Difficult,Better Salary,Male,27,NL,Bachelors,White or Caucasian
62a5998fbc6861bf31798ef0,6/12/2022,3:45,0:01:58,Consultant,Yes,40000,Tech,Python,7.0,8.0,8.0,8.0,8.0,7.0,Neither easy nor difficult,Good Culture,Male,27,FR,Masters,White or Caucasian
62a59cd2cec54911e9cd251a,6/12/2022,3:59,0:03:34,Student,No,40000,Education,R,1.0,1.0,2.0,1.0,0.0,3.0,Neither easy nor difficult,Good Work/Life Balance,Male,30,KE,Associates,Other (Please Specify):African 
62a59d007dc029e2d66eb8f9,6/12/2022,4:00,0:01:29,Data Analyst,Yes,85000,Government,SQL,2.0,0.0,0.0,0.0,0.0,2.0,Difficult,Better Salary,Female,33,US,Bachelors,White or Caucasian
62a5a124cec54911e9cd29f5,6/12/2022,4:17,0:01:57,Data Analyst,Yes,105000,Finance,Python,3.0,3.0,4.0,4.0,4.0,4.0,Difficult,Good Culture,Male,47,IN,Masters,American Indian or Alaska Native
62a5a44b24a26260273af0fc,6/12/2022,4:31,0:01:34,Data Analyst,Yes,85000,Retail,SQL,4.0,5.0,4.0,5.0,4.0,4.0,Difficult,Other (Please Specify):Better work & remote salary,Male,27,US,Masters,Asian or Asian American
62a5a931cec54911e9cd3333,6/12/2022,4:52,0:03:19,Data Analyst,No,40000,Healthcare,Python,6.0,7.0,8.0,7.0,6.0,7.0,Neither easy nor difficult,Better Salary,Male,26,IN,Bachelors,Asian or Asian American
62a5bea05d257a28a3106f7e,6/12/2022,6:23,0:01:41,Data Analyst,No,40000,Finance,Python,2.0,3.0,2.0,5.0,5.0,6.0,Neither easy nor difficult,Remote Work,Female,35,IN,Masters,Asian or Asian American
62a5c571575fa3a5ae8baaa1,6/12/2022,6:52,0:01:11,Data Analyst,Yes,105000,Education,Python,0.0,1.0,1.0,0.0,0.0,0.0,Neither easy nor difficult,Good Culture,Male,31,US,Masters,Hispanic or Latino
62a5cb12cf25554317330d69,6/12/2022,7:16,0:03:44,Data Analyst,Yes,40000,Education,Python,2.0,1.0,2.0,3.0,4.0,3.0,Difficult,Remote Work,Male,25,ZM,Bachelors,Black or African American
62a5cba2575fa3a5ae8bb122,6/12/2022,7:18,0:02:11,Data Engineer,Yes,85000,Real Estate,Python,3.0,10.0,8.0,8.0,10.0,10.0,Easy,Remote Work,Male,27,US,Bachelors,White or Caucasian
62a5d350f3072dd892652c70,6/12/2022,7:51,0:01:57,Data Analyst,Yes,65000,Tech,Python,5.0,8.0,3.0,2.0,4.0,8.0,Neither easy nor difficult,Good Culture,Male,32,NL,Bachelors,White or Caucasian
62a5db29cf2555431733248f,6/12/2022,8:25,0:02:42,Student,Yes,40000,Real Estate,Python,0.0,3.0,3.0,3.0,3.0,6.0,Difficult,Good Work/Life Balance,Male,47,PT,Bachelors,White or Caucasian
62a5e69f24a26260273b42bf,6/12/2022,9:14,0:01:31,Database Manager,No,85000,Finance,Python,0.0,10.0,10.0,5.0,0.0,0.0,Neither easy nor difficult,Good Work/Life Balance,Female,30,US,Masters,Asian or Asian American
